Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
80727,Operations,Female,43,Manager,2018-06-26 08:03:05.556036,8,Bachelor,5,108513,39,7,38,4,5,23,14,5,3.38,False
80728,HR,Female,21,Analyst,2016-11-12 08:03:05.556036,8,Bachelor,2,34534,44,20,5,5,3,23,28,2,3.33,False
80729,IT,Other,40,Developer,2019-12-28 08:03:05.556036,13,Bachelor,4,83044,59,19,39,10,3,18,58,5,2.42,False
80730,Finance,Male,44,Engineer,2022-01-12 08:03:05.556036,2,High School,2,49932,47,8,8,3,0,29,59,0,3.52,False
80731,Finance,Female,30,Consultant,2021-04-02 08:03:05.556036,9,Bachelor,2,50802,34,22,4,7,2,16,16,0,2.65,False
80732,Engineering,Other,53,Analyst,2022-11-05 08:03:05.556036,18,PhD,5,67242,58,23,32,11,5,7,77,2,3.69,False
80733,HR,Female,48,Engineer,2019-04-28 08:03:05.556036,9,High School,3,58347,49,14,12,10,3,15,39,0,4.12,False
80734,Legal,Female,29,Analyst,2020-04-13 08:03:05.556036,3,Bachelor,1,19317,31,14,6,10,1,10,50,0,1.34,False
80735,HR,Male,35,Manager,2016-11-09 08:03:05.556036,10,Bachelor,2,65351,35,18,8,14,1,18,33,0,4.44,False
80736,HR,Male,44,Engineer,2024-08-22 08:03:05.556036,10,Bachelor,2,52566,40,6,11,12,1,20,29,2,3.27,False
80737,Engineering,Female,24,Analyst,2020-09-16 08:03:05.556036,7,High School,2,33286,26,9,12,9,2,12,73,1,1.91,False
80738,IT,Female,39,Developer,2022-08-16 08:03:05.556036,2,High School,1,40014,35,19,6,12,2,14,86,0,1.99,True
80739,HR,Male,26,Engineer,2018-02-04 08:03:05.556036,3,PhD,2,46705,46,13,13,7,0,9,74,1,1.86,False
80740,Customer Support,Female,37,Consultant,2022-05-09 08:03:05.556036,4,Bachelor,3,65768,48,13,12,8,0,28,99,0,2.66,False
80741,Legal,Other,21,Specialist,2016-01-06 08:03:05.556036,5,Master,5,40938,29,16,2,0,1,13,39,1,3.41,False
80742,Operations,Female,26,Consultant,2020-06-15 08:03:05.556036,3,Bachelor,1,34996,29,12,4,1,0,14,96,0,3.39,False
80743,IT,Male,45,Analyst,2022-12-08 08:03:05.556036,11,Master,2,68925,52,19,32,8,2,5,84,4,2.19,False
80744,Operations,Female,35,Consultant,2022-06-13 08:03:05.556036,2,Master,1,33767,36,17,7,4,2,23,72,0,1.91,False
80745,Engineering,Male,30,Analyst,2021-05-14 08:03:05.556036,1,Bachelor,2,33912,44,9,9,1,1,11,90,1,2.86,False
80746,Operations,Male,36,Specialist,2021-12-18 08:03:05.556036,9,Master,1,40988,30,8,2,12,0,10,10,1,1.01,False
80747,IT,Female,27,Analyst,2023-02-04 08:03:05.556036,9,High School,2,32404,43,10,7,11,1,27,14,0,2.87,False
80748,Sales,Male,22,Specialist,2019-03-11 08:03:05.556036,7,Bachelor,1,39500,40,24,6,12,0,8,30,1,2.16,False
80749,HR,Female,18,Consultant,2023-06-12 08:03:05.556036,9,High School,1,35877,30,11,5,9,0,20,62,1,1.75,False
80750,Sales,Male,33,Consultant,2017-06-22 08:03:05.556036,8,Bachelor,2,67455,32,9,20,13,0,14,98,1,4.74,False
80751,IT,Male,54,Analyst,2022-10-07 08:03:05.556036,4,Bachelor,4,56006,44,5,25,8,3,28,13,1,2.58,False
80752,Legal,Female,38,Developer,2015-06-24 08:03:05.556036,6,PhD,1,41258,30,17,2,14,1,18,15,1,2.09,False
80753,Customer Support,Male,40,Analyst,2019-08-05 08:03:05.556036,7,Master,4,55855,48,22,25,10,1,11,65,4,3.97,False
80754,IT,Male,33,Technician,2020-03-14 08:03:05.556036,12,Bachelor,2,21216,46,23,6,4,2,6,61,1,3.24,False
80755,HR,Female,41,Consultant,2019-02-12 08:03:05.556036,7,Bachelor,2,51855,34,9,11,9,1,3,27,2,1.47,False
80756,Engineering,Female,49,Engineer,2015-08-25 08:03:05.556036,2,High School,3,59384,31,16,15,14,3,10,24,1,2.32,False
80757,Engineering,Male,44,Engineer,2023-02-24 08:03:05.556036,8,Bachelor,2,45624,28,5,5,1,3,16,57,0,2.71,False
80758,Legal,Male,30,Engineer,2023-07-31 08:03:05.556036,0,Master,5,36565,41,22,2,1,2,23,91,1,4.83,False
80759,Legal,Female,25,Analyst,2019-06-30 08:03:05.556036,15,Bachelor,3,45617,33,7,18,11,1,23,10,3,2.22,False
80760,Customer Support,Male,33,Analyst,2020-03-08 08:03:05.556036,0,Bachelor,1,16817,31,22,4,7,2,14,41,1,1.49,False
80761,Engineering,Female,49,Specialist,2016-08-07 08:03:05.556036,6,Bachelor,4,79450,35,9,31,2,2,6,63,3,1.73,False
80762,Operations,Male,36,Developer,2017-08-25 08:03:05.556036,3,High School,4,66367,47,19,30,9,4,21,89,4,3.25,False
80763,Finance,Female,39,Consultant,2018-10-18 08:03:05.556036,12,Master,2,50508,26,17,11,13,3,21,26,0,3.2,False
80764,Marketing,Male,41,Developer,2015-01-17 08:03:05.556036,5,High School,5,79617,50,9,35,5,3,21,91,5,4.38,True
80765,HR,Female,25,Analyst,2017-01-04 08:03:05.556036,7,High School,3,35674,32,23,10,7,3,19,68,0,4.74,False
80766,Operations,Male,29,Technician,2024-03-02 08:03:05.556036,11,Master,4,21732,43,23,5,14,2,23,48,0,1.23,False
80767,Legal,Female,46,Analyst,2017-07-12 08:03:05.556036,2,Bachelor,3,42862,41,8,13,1,1,3,81,0,2.11,False
80768,Sales,Female,38,Manager,2017-03-25 08:03:05.556036,7,Master,4,96099,39,13,31,14,1,10,91,2,1.13,False
80769,Legal,Male,56,Specialist,2023-07-24 08:03:05.556036,9,Master,5,90794,49,23,35,7,3,19,24,5,2.89,False
80770,Finance,Male,31,Engineer,2020-05-14 08:03:05.556036,8,Bachelor,3,58164,28,16,21,4,1,22,57,1,4.78,False
80771,Customer Support,Female,30,Developer,2021-10-02 08:03:05.556036,3,High School,2,52560,27,14,5,2,2,12,36,0,1.93,False
80772,IT,Female,48,Analyst,2019-02-21 08:03:05.556036,6,High School,4,68579,59,12,35,10,5,25,13,5,1.84,False
80773,Finance,Male,47,Developer,2015-12-05 08:03:05.556036,10,High School,4,73710,47,6,34,7,2,4,51,2,2.78,False
80774,Finance,Male,44,Engineer,2017-11-03 08:03:05.556036,9,High School,4,68630,46,22,30,5,4,27,52,1,4.36,False
80775,Customer Support,Male,36,Manager,2017-01-24 08:03:05.556036,14,High School,4,93878,47,13,26,4,3,20,88,3,2.92,False
80776,Sales,Male,18,Developer,2021-06-16 08:03:05.556036,8,High School,1,42953,25,17,4,3,2,24,25,1,2.28,False
80777,Engineering,Female,39,Technician,2020-02-17 08:03:05.556036,5,Bachelor,5,34032,49,8,34,5,5,15,45,3,1.31,False
80778,Sales,Female,44,Manager,2024-01-15 08:03:05.556036,15,Bachelor,5,90854,35,6,28,14,1,6,15,2,3.37,False
80779,Marketing,Female,47,Specialist,2018-04-12 08:03:05.556036,11,Bachelor,5,90508,41,12,31,7,3,16,56,2,4.15,False
80780,HR,Male,24,Specialist,2020-08-17 08:03:05.556036,9,Bachelor,1,38970,35,14,5,13,1,7,81,1,4.06,False
80781,HR,Female,36,Analyst,2019-02-26 08:03:05.556036,11,High School,1,22613,42,23,4,8,1,9,16,0,1.45,False
80782,Finance,Male,38,Engineer,2019-02-08 08:03:05.556036,6,Bachelor,1,43762,22,23,3,1,2,19,14,1,2.61,True
80783,HR,Female,20,Technician,2018-06-07 08:03:05.556036,6,Bachelor,2,15655,28,21,5,3,3,3,29,2,3.87,False
80784,Marketing,Female,56,Engineer,2024-06-15 08:03:05.556036,5,Bachelor,5,79624,52,5,36,3,5,22,17,2,3.8,False
80785,Operations,Female,51,Engineer,2024-02-27 08:03:05.556036,7,Bachelor,5,78891,40,14,33,0,4,11,16,3,1.7,False
80786,Sales,Female,22,Manager,2015-01-17 08:03:05.556036,6,Bachelor,2,59243,46,7,4,8,1,15,68,1,1.23,False
80787,Operations,Female,58,Developer,2018-02-21 08:03:05.556036,18,High School,5,81089,39,22,32,13,5,12,84,2,1.22,False
80788,Operations,Male,38,Specialist,2021-08-30 08:03:05.556036,7,Bachelor,3,68432,49,13,12,4,2,10,64,2,3.36,False
80789,Operations,Male,32,Specialist,2022-02-05 08:03:05.556036,7,Master,1,40731,29,24,7,6,1,23,56,1,1.73,False
80790,Finance,Male,44,Manager,2020-12-25 08:03:05.556036,6,High School,4,94630,52,15,28,10,3,15,43,2,4.24,True
80791,Marketing,Female,30,Developer,2019-05-16 08:03:05.556036,9,High School,1,67369,53,15,30,7,3,3,73,4,3.43,False
80792,HR,Male,50,Consultant,2023-03-06 08:03:05.556036,9,Master,3,82842,48,21,28,5,3,15,59,3,4.91,False
80793,IT,Male,42,Manager,2020-01-16 08:03:05.556036,8,High School,4,94820,45,12,29,0,1,27,55,4,4.77,False
80794,Customer Support,Female,23,Consultant,2017-09-17 08:03:05.556036,8,Bachelor,1,38590,27,19,4,6,0,12,45,0,2.08,True
80795,Marketing,Male,32,Manager,2023-04-29 08:03:05.556036,4,Bachelor,4,96876,48,21,28,12,4,24,44,2,4.64,False
80796,Operations,Female,23,Engineer,2016-11-13 08:03:05.556036,9,Bachelor,2,51175,37,8,10,7,3,26,42,0,2.17,False
80797,Finance,Female,53,Specialist,2018-05-17 08:03:05.556036,17,Bachelor,5,87851,43,8,37,3,2,7,69,4,1.37,True
80798,HR,Male,43,Manager,2016-04-03 08:03:05.556036,2,Bachelor,2,61186,43,15,11,14,3,15,32,2,2.59,False
80799,Marketing,Male,27,Technician,2021-10-24 08:03:05.556036,8,Bachelor,1,13723,31,14,2,9,0,15,18,0,3.33,False
80800,Legal,Female,55,Technician,2022-04-25 08:03:05.556036,13,High School,5,34888,38,24,33,7,4,23,11,3,2.47,False
80801,Sales,Female,18,Developer,2015-11-25 08:03:05.556036,10,High School,1,41702,24,8,5,8,0,14,13,1,3.73,False
80802,Customer Support,Female,24,Manager,2022-05-27 08:03:05.556036,2,High School,1,43546,24,5,2,4,0,22,71,0,4.73,True
80803,Finance,Male,35,Analyst,2017-02-26 08:03:05.556036,13,High School,5,70209,44,18,33,3,2,26,67,3,2.39,False
80804,Finance,Male,29,Developer,2022-11-22 08:03:05.556036,4,Bachelor,2,48518,29,13,10,3,1,13,55,0,4.55,False
80805,Operations,Female,45,Developer,2019-07-05 08:03:05.556036,5,Master,3,61647,49,17,18,12,4,16,82,0,2.97,False
80806,Legal,Female,34,Analyst,2020-01-28 08:03:05.556036,11,Bachelor,2,33066,33,18,7,2,0,15,20,0,3.44,False
80807,Engineering,Female,31,Manager,2015-07-19 08:03:05.556036,9,High School,5,62335,28,19,12,9,1,26,64,2,1.33,False
80808,Legal,Female,43,Technician,2020-06-02 08:03:05.556036,6,High School,2,22292,41,21,5,12,1,19,90,2,1.49,False
80809,Sales,Female,34,Manager,2015-03-18 08:03:05.556036,1,High School,1,44690,29,15,6,5,0,10,10,1,3.19,False
80810,IT,Other,38,Technician,2023-02-11 08:03:05.556036,5,Bachelor,5,12706,33,23,5,8,1,17,67,1,2.79,True
80811,Customer Support,Male,33,Engineer,2022-07-19 08:03:05.556036,6,High School,3,61694,46,24,17,2,2,29,66,1,1.01,False
80812,IT,Female,25,Specialist,2020-06-03 08:03:05.556036,11,Bachelor,3,65897,47,11,14,5,4,21,64,3,1.43,False
80813,HR,Other,48,Consultant,2021-11-22 08:03:05.556036,13,High School,4,83195,30,11,25,11,2,7,16,4,2.66,True
80814,IT,Male,51,Developer,2015-10-15 08:03:05.556036,15,Bachelor,4,70147,33,5,23,7,3,23,73,2,1.43,False
80815,IT,Male,46,Consultant,2021-01-11 08:03:05.556036,17,PhD,5,98897,39,15,37,6,4,4,72,5,1.57,False
80816,Engineering,Female,29,Analyst,2015-02-28 08:03:05.556036,13,High School,2,33013,42,17,8,0,0,20,91,0,1.45,False
80817,Marketing,Male,37,Manager,2016-02-13 08:03:05.556036,11,Bachelor,2,60036,37,12,5,3,3,6,79,2,1.83,False
80818,Engineering,Male,18,Consultant,2017-04-19 08:03:05.556036,11,Bachelor,1,35004,44,17,0,3,1,28,24,1,1.38,False
80819,Sales,Female,42,Manager,2023-09-13 08:03:05.556036,8,Bachelor,4,92575,41,5,24,12,4,7,19,2,2.14,False
80820,Operations,Male,43,Technician,2019-10-05 08:03:05.556036,9,High School,1,36492,51,24,30,10,2,21,32,2,4.86,False
80821,HR,Male,20,Technician,2021-11-16 08:03:05.556036,9,PhD,2,20490,45,22,6,1,1,11,53,2,1.54,False
80822,Marketing,Male,46,Developer,2020-09-09 08:03:05.556036,12,PhD,4,69325,53,12,28,8,1,18,12,3,2.09,False
80823,HR,Male,43,Analyst,2019-10-15 08:03:05.556036,8,Master,4,57712,37,12,30,0,4,13,52,3,1.53,False
80824,Finance,Female,35,Consultant,2019-09-27 08:03:05.556036,10,Bachelor,1,32117,29,8,1,4,0,20,43,0,1.73,False
80825,HR,Male,38,Developer,2016-03-21 08:03:05.556036,10,Bachelor,5,77228,39,7,38,5,3,22,37,2,2.42,True
80826,HR,Male,46,Technician,2019-04-17 08:03:05.556036,4,Bachelor,4,28991,39,11,23,11,3,10,91,3,2.95,False
80827,HR,Female,53,Developer,2022-10-17 08:03:05.556036,10,PhD,5,78439,58,20,36,14,3,9,72,4,3.41,False
80828,Finance,Male,38,Consultant,2020-07-08 08:03:05.556036,13,High School,4,81753,53,8,28,5,2,11,55,2,2.94,False
80829,Operations,Male,47,Engineer,2017-02-06 08:03:05.556036,12,Bachelor,5,67065,39,19,25,7,2,16,28,1,1.45,False
80830,Finance,Female,20,Consultant,2024-05-03 08:03:05.556036,6,Bachelor,1,34513,25,5,3,5,0,23,78,1,2.28,False
80831,Engineering,Male,49,Engineer,2016-12-04 08:03:05.556036,13,Master,4,69198,34,11,28,6,2,23,63,4,2.71,True
80832,Legal,Other,36,Engineer,2023-09-04 08:03:05.556036,4,Master,2,48057,44,15,5,10,2,9,59,0,2.08,False
80833,Operations,Other,26,Engineer,2023-01-02 08:03:05.556036,11,High School,1,39983,28,5,6,1,1,29,82,0,2.96,False
80834,Customer Support,Female,47,Manager,2022-03-08 08:03:05.556036,19,High School,2,111849,55,20,31,8,3,28,90,3,1.56,False
80835,Sales,Female,32,Manager,2016-03-19 08:03:05.556036,6,Bachelor,1,42601,41,11,7,9,1,18,73,1,4.32,False
80836,Customer Support,Male,26,Analyst,2020-07-26 08:03:05.556036,2,PhD,1,22337,46,19,5,6,0,28,94,0,2.03,False
80837,Legal,Other,28,Specialist,2020-12-12 08:03:05.556036,6,Bachelor,3,61461,38,10,21,3,1,20,17,2,1.81,False
80838,Sales,Female,26,Manager,2018-07-09 08:03:05.556036,4,Bachelor,1,45029,45,24,0,7,2,13,42,0,3.33,False
80839,Legal,Male,47,Consultant,2023-12-18 08:03:05.556036,5,Bachelor,4,85921,47,16,26,5,3,22,43,3,1.52,False
80840,Customer Support,Male,27,Consultant,2016-10-16 08:03:05.556036,11,Bachelor,2,52945,40,14,11,5,1,27,64,2,4.06,False
80841,Customer Support,Male,53,Specialist,2024-06-17 08:03:05.556036,12,High School,5,90626,44,20,35,0,3,21,64,3,3.0,False
80842,Sales,Male,29,Manager,2022-06-13 08:03:05.556036,6,Bachelor,2,62308,37,18,13,1,1,4,66,2,3.19,False
80843,Engineering,Male,33,Technician,2022-12-22 08:03:05.556036,0,Bachelor,1,15142,45,19,5,12,1,8,46,0,3.93,False
80844,Sales,Female,42,Analyst,2014-11-26 08:03:05.556036,3,Bachelor,4,57200,40,11,28,3,1,9,80,1,4.89,False
80845,HR,Female,25,Technician,2020-05-24 08:03:05.556036,10,Master,2,18708,40,23,9,11,2,28,69,1,3.88,False
80846,Legal,Female,43,Engineer,2018-07-02 08:03:05.556036,10,Bachelor,5,58955,42,17,15,14,4,13,78,0,3.24,True
80847,Marketing,Male,29,Engineer,2020-06-13 08:03:05.556036,5,Bachelor,2,50833,46,8,8,2,3,27,73,2,2.8,False
80848,Finance,Male,26,Analyst,2017-09-20 08:03:05.556036,1,Bachelor,1,18928,25,5,3,14,2,7,87,0,3.31,False
80849,Marketing,Female,44,Consultant,2020-02-13 08:03:05.556036,1,High School,2,50597,41,19,8,14,2,23,55,0,1.9,True
80850,IT,Male,32,Developer,2020-07-03 08:03:05.556036,1,Bachelor,2,51392,31,18,12,6,2,9,41,2,3.82,False
80851,Marketing,Female,59,Analyst,2019-06-03 08:03:05.556036,13,High School,5,68867,37,13,37,4,4,27,52,3,2.4,False
80852,HR,Female,44,Engineer,2016-01-03 08:03:05.556036,4,Bachelor,2,49812,38,16,5,10,2,3,79,0,1.11,False
80853,Engineering,Male,52,Technician,2022-05-17 08:03:05.556036,16,Master,4,29550,41,24,27,14,3,27,84,4,2.36,False
80854,Finance,Female,45,Manager,2018-04-24 08:03:05.556036,9,Master,3,77580,28,9,12,6,2,24,83,2,2.18,False
80855,Customer Support,Male,19,Consultant,2015-04-12 08:03:05.556036,2,Bachelor,1,32205,35,15,3,5,0,17,35,1,1.66,False
80856,Finance,Male,27,Consultant,2022-07-09 08:03:05.556036,2,High School,1,50969,45,17,4,8,1,13,12,2,2.65,False
80857,IT,Male,30,Manager,2020-11-04 08:03:05.556036,5,Bachelor,3,78300,45,6,18,4,2,20,79,1,3.59,False
80858,Customer Support,Male,32,Technician,2022-11-14 08:03:05.556036,7,High School,4,30038,50,8,23,8,4,24,84,3,4.38,False
80859,Operations,Female,50,Analyst,2017-02-27 08:03:05.556036,12,Master,5,69282,40,15,34,13,5,22,79,3,4.68,False
80860,Finance,Other,51,Technician,2020-11-27 08:03:05.556036,7,High School,5,29720,36,23,28,2,3,12,64,3,1.15,True
80861,Customer Support,Female,28,Analyst,2023-07-03 08:03:05.556036,2,PhD,5,18014,36,8,2,9,2,25,29,1,4.85,False
80862,IT,Male,35,Analyst,2016-12-14 08:03:05.556036,10,Bachelor,5,73165,50,11,35,7,5,26,81,2,4.1,False
80863,Operations,Other,32,Manager,2018-02-20 08:03:05.556036,13,Bachelor,2,65451,38,14,9,9,0,17,95,1,3.06,False
80864,Marketing,Male,38,Technician,2017-07-19 08:03:05.556036,11,Bachelor,2,20418,34,14,11,8,1,29,83,1,2.19,False
80865,Legal,Female,40,Engineer,2020-02-25 08:03:05.556036,4,Bachelor,2,50930,49,13,11,4,3,16,46,0,2.14,False
80866,Sales,Female,38,Engineer,2024-01-18 08:03:05.556036,15,Bachelor,5,78746,44,24,39,2,5,6,67,4,2.19,False
80867,Marketing,Female,46,Consultant,2022-01-01 08:03:05.556036,8,High School,5,103618,49,18,37,10,4,16,84,2,2.12,False
80868,Legal,Female,41,Consultant,2018-03-25 08:03:05.556036,10,Master,5,97761,48,13,35,12,3,25,49,5,4.17,False
80869,HR,Female,38,Specialist,2015-11-03 08:03:05.556036,1,Master,1,40492,28,5,2,11,1,6,29,1,4.54,False
80870,Customer Support,Male,19,Analyst,2022-01-02 08:03:05.556036,6,Bachelor,1,22195,39,18,2,1,1,23,61,1,4.98,True
80871,Sales,Female,38,Engineer,2021-11-21 08:03:05.556036,4,Master,2,53226,42,24,9,4,3,6,35,2,2.97,True
80872,Operations,Male,35,Technician,2024-08-31 08:03:05.556036,8,High School,4,28586,45,5,26,5,1,22,32,4,4.92,False
80873,Customer Support,Female,40,Consultant,2019-09-03 08:03:05.556036,13,Bachelor,2,51935,32,17,6,7,3,18,74,0,2.49,False
80874,Legal,Female,43,Developer,2018-01-02 08:03:05.556036,18,Bachelor,5,78320,37,22,38,2,4,14,71,2,1.47,False
80875,HR,Male,41,Manager,2017-05-04 08:03:05.556036,7,High School,4,92157,34,22,30,3,4,27,30,1,3.01,True
80876,Customer Support,Female,32,Developer,2023-02-05 08:03:05.556036,14,Bachelor,3,58913,40,12,20,10,1,13,58,3,4.63,False
80877,Sales,Male,40,Analyst,2018-10-31 08:03:05.556036,12,Bachelor,1,48365,42,19,12,0,1,22,34,3,2.71,False
80878,Operations,Other,49,Consultant,2021-10-18 08:03:05.556036,8,Master,5,101090,57,23,38,13,3,26,16,2,3.79,False
80879,Legal,Female,47,Consultant,2023-01-20 08:03:05.556036,13,Bachelor,5,98651,43,16,38,2,3,8,17,3,2.42,False
80880,Legal,Female,29,Analyst,2020-05-30 08:03:05.556036,8,Bachelor,4,21465,26,15,2,9,1,9,50,1,2.4,False
80881,Operations,Other,37,Analyst,2023-03-24 08:03:05.556036,0,Bachelor,1,18584,26,10,0,6,1,23,88,1,3.7,False
80882,Customer Support,Female,35,Analyst,2023-09-30 08:03:05.556036,7,High School,4,56790,34,24,22,14,4,19,43,4,3.62,False
80883,IT,Male,22,Developer,2019-05-20 08:03:05.556036,1,High School,4,53587,26,6,6,3,1,14,31,2,2.28,False
80884,Legal,Male,36,Engineer,2018-12-17 08:03:05.556036,5,Master,2,54580,47,17,5,14,1,20,33,1,4.07,True
80885,IT,Male,38,Developer,2021-06-25 08:03:05.556036,13,High School,2,48209,43,9,5,9,3,26,30,0,3.52,False
80886,Customer Support,Female,52,Developer,2023-12-01 08:03:05.556036,17,Bachelor,2,72165,54,12,22,9,4,8,87,2,1.8,False
80887,Marketing,Female,36,Specialist,2022-05-21 08:03:05.556036,4,High School,3,66851,39,9,13,8,4,3,79,2,4.1,False
80888,Marketing,Male,38,Technician,2019-11-01 08:03:05.556036,2,Bachelor,2,21647,40,9,5,5,1,13,41,0,4.71,False
80889,HR,Male,29,Specialist,2019-04-01 08:03:05.556036,14,Bachelor,4,63483,47,6,13,9,3,27,50,0,3.27,False
80890,Engineering,Female,36,Specialist,2016-06-21 08:03:05.556036,9,Bachelor,4,80078,48,19,23,12,3,15,38,4,3.36,False
80891,Finance,Male,47,Specialist,2017-12-21 08:03:05.556036,10,Bachelor,3,63894,35,10,17,11,2,20,99,1,2.18,False
80892,Finance,Female,37,Engineer,2018-04-11 08:03:05.556036,11,Bachelor,5,80488,45,13,35,4,4,16,26,5,2.48,False
80893,Operations,Male,38,Analyst,2015-11-21 08:03:05.556036,13,Bachelor,2,58806,46,14,29,11,2,4,13,4,3.67,False
80894,Customer Support,Male,45,Manager,2014-10-30 08:03:05.556036,6,Bachelor,5,108760,45,15,38,9,4,20,47,4,4.14,False
80895,Operations,Male,34,Technician,2018-04-10 08:03:05.556036,13,High School,2,19287,26,15,10,8,0,28,39,1,1.49,False
80896,Operations,Female,43,Engineer,2023-06-15 08:03:05.556036,12,High School,2,45823,46,8,13,1,2,17,81,0,3.33,False
80897,Sales,Male,28,Manager,2015-07-27 08:03:05.556036,11,Bachelor,1,43210,35,11,1,6,1,10,41,1,1.02,False
80898,Customer Support,Male,48,Developer,2017-09-24 08:03:05.556036,12,PhD,4,70786,47,22,30,2,3,3,50,3,1.78,True
80899,Customer Support,Female,44,Manager,2020-07-05 08:03:05.556036,2,Master,2,62010,41,21,12,14,3,24,44,0,1.37,False
80900,Customer Support,Male,24,Consultant,2016-01-30 08:03:05.556036,7,Bachelor,1,34652,40,20,1,11,1,28,12,1,2.46,False
80901,Legal,Male,31,Consultant,2022-10-31 08:03:05.556036,8,Master,3,70848,30,10,16,12,2,29,30,3,1.17,False
80902,Finance,Male,37,Specialist,2021-02-03 08:03:05.556036,1,Bachelor,1,38720,36,18,5,9,1,4,42,1,2.67,False
80903,Finance,Male,46,Analyst,2015-05-26 08:03:05.556036,9,Master,4,62253,33,18,28,0,3,26,63,3,2.4,False
80904,Legal,Male,45,Consultant,2019-02-27 08:03:05.556036,8,Bachelor,5,66262,45,10,17,6,2,29,37,0,4.43,False
80905,Sales,Female,36,Technician,2022-05-24 08:03:05.556036,3,Bachelor,1,13922,47,13,0,14,0,24,27,0,4.74,False
80906,Operations,Female,30,Technician,2017-05-18 08:03:05.556036,5,Master,4,31813,45,20,22,10,4,15,44,2,2.76,False
80907,Operations,Male,51,Specialist,2017-07-10 08:03:05.556036,6,High School,4,71476,32,19,28,14,1,22,93,4,4.45,False
80908,Marketing,Female,36,Specialist,2015-05-22 08:03:05.556036,7,Bachelor,3,76802,40,5,29,12,2,5,69,4,1.01,False
80909,Sales,Male,25,Engineer,2016-11-06 08:03:05.556036,5,High School,1,39226,23,10,1,7,0,18,43,0,2.98,False
80910,Engineering,Male,29,Developer,2015-03-16 08:03:05.556036,10,Bachelor,1,42830,30,19,5,4,1,25,64,0,1.11,False
80911,Finance,Male,20,Analyst,2018-03-26 08:03:05.556036,2,Bachelor,2,32344,46,13,13,8,1,20,16,1,1.34,False
80912,Customer Support,Male,31,Analyst,2022-01-17 08:03:05.556036,10,Master,4,59572,39,5,28,12,3,21,91,1,3.97,False
80913,Operations,Female,33,Manager,2021-08-31 08:03:05.556036,12,High School,4,91477,35,7,26,1,2,9,99,3,2.56,True
80914,HR,Female,45,Analyst,2016-04-23 08:03:05.556036,13,Bachelor,3,43272,30,15,12,3,0,27,53,3,1.94,False
80915,Operations,Male,36,Specialist,2020-11-25 08:03:05.556036,8,Bachelor,2,37924,40,24,4,6,2,26,18,1,3.82,False
80916,Marketing,Female,32,Analyst,2019-12-20 08:03:05.556036,11,High School,5,20648,45,21,6,0,2,18,34,1,4.11,False
80917,Customer Support,Male,24,Manager,2019-05-19 08:03:05.556036,8,High School,1,45565,37,11,6,11,0,13,95,0,4.56,False
80918,Legal,Male,26,Specialist,2022-07-21 08:03:05.556036,8,High School,2,63685,42,15,17,10,1,10,69,2,2.46,False
80919,IT,Male,20,Specialist,2021-03-16 08:03:05.556036,11,Master,2,52173,33,7,10,1,2,29,93,0,4.44,False
